# ALESS_ID    ALESS_NAME                ALESS_SAMPLE MS     MS_ID ACROLESS NAME_LESS            SUBID_ALMA MINAX_BEAM AXRATIO_BEAM POSANG_BEAM RMS_ALMA   RMS_ALMA_RESIDUAL RA_ALMA   ERA_ALMA    DEC_ALMA   EDEC_ALMA   SNR_ALMA_FIT FLUX_PEAK_FIT EFLUX_PEAK_FIT FLUX_PEAK_PX FLUX_BEST EFLUX_BEST FLUX_BEST_CORR EFLUX_BEST_CORR PB_FLAG PC_DIST    PBCORR    RA_870      DEC_870     S_870 DS_870 S_870_DEBOOST DS_870_DEBOOST SNR  RAradio       Decradio      Peakradio Totalradio RMSnoiseradio Majradio Minradio PAradio Flagradio SeparationRadio      ID24 S24mJy             S24errmJy   RA_S24     DEC_S24     SeparationS24        CATTYPE ID_PHOT Z_PHOT  ZE_L  ZE_H  MH     MSTELLAR      SET WB_DET WB_OBS VIMOS_U            MUSYC_U            MUSYC_U38          MUSYC_B            MUSYC_V            MUSYC_R            MUSYC_I            MUSYC_Z            MUSYC_J            HAWK_J             TENIS_J            MUSYC_H            MUSYC_K            HAWK_K             TENIS_K            SIMPLE_CH1         SIMPLE_CH2         SIMPLE_CH3         SIMPLE_CH4         VIMOS_UE   MUSYC_UE  MUSYC_U38E MUSYC_BE   MUSYC_VE   MUSYC_RE   MUSYC_IE   MUSYC_ZE   MUSYC_JE  HAWK_JE    TENIS_JE   MUSYC_HE   MUSYC_KE  HAWK_KE    TENIS_KE   SIMPLE_CH1E SIMPLE_CH2E SIMPLE_CH3E SIMPLE_CH4E flux250    flux250err_mc flux350    flux350err_mc flux500    flux500err_mc RAprior    Decprior    mapflux250         mapflux350          mapflux500         residualflux250     residualflux350     residualflux500     SeparationPrior       FLUX_070 FLUXERR_070 FLUX_100 FLUXERR_100 FLUX_160 FLUXERR_160 err250             err350             err500             Lbol         Lbol_lo      Lbol_hi      Mdust                Mdusterr             Tfit template template_norm specz  speczq
  ALESS006.1  "ALESS J033256.96-280100.7" 1            "  Xf0b" "  MS5" "LESS 6" LESSJ033257.1-280102 1          0.49657507 1.6317714    98.051743   0.38517627 0.3851763         53.237331 0.043944885 -28.016856 0.049032077 14.444009    5.5634895     0.38518012     5.5856743    5.5634895 0.38518012 5.9766993      0.41378811      1       2.7809302  1.0742717 03:32:57.14 -28:01:02.1 9.8   1.2    9.7           1.2            8.2  03:32:56.9832 -28:01:01.189 48.9      48.9       8.1           2.8      2.1      85.3    1         0.5970332771141641   3941 0.0896498873234333 2.439209E-4 53.2365916 -28.0167477 2.38202227694672     M       11      0.45    0.412 0.506 -21.95 9.0982195E9   m   15     15     24.524112793783882 24.581824213423133 24.48299921342313  22.511082113423132 21.69545251342313  20.880724413423135 19.89777371342313  19.827596013423133 0.0                0.0                19.733241721334657 19.32379121342313  0.0                0.0                19.814605612195702 20.07110569408968  20.35966740516845  20.45247468190389  20.806234609254236 0.0107672  0.0671532 0.13465    0.00742363 0.00424038 0.00416947 0.00368303 0.00492378 0.0095262 0.00286303 0.00262378 0.00963614 0.0221557 0.00494091 0.00461506 0.00480053  0.00871338  0.0380895   0.0219851   14.7158527 0.7291574     20.4496479 0.6001701     25.2940025 0.3764744     53.2365913 -28.0167484 20.433180034160614 26.24688297510147   26.45980753004551  -0.4279875859107861 -0.8459972670653401 -0.4871268704847923 2.382551847454828     ""       ""          4.3307   1.31052     11.72919 3.0054      2.829484778118392  3.990535524034578  4.949001200585409  2.0247849E11 1.8239586E11 2.6811597E11 1.7209591411567536E8 1.1914811079862699E7 19   0        2.8421104     2.3338 1     
  ALESS007.1  "ALESS J033315.42-274524.3" 1            "  X9fe" "  MS3" "LESS 7" LESSJ033315.6-274523 1          0.49604129 1.0431479    90.713676   0.30640683 0.30640686        53.314242 0.025929555 -27.75675  0.026758642 19.26353     5.902477      0.30641046     5.041079     5.902477  0.30641046 6.1004625      0.31668832      1       1.8871699  1.0335428 03:33:15.55 -27:45:23.6 9.4   1.2    9.2           1.2            7.9  03:33:15.4265 -27:45:24.433 78.6      78.6       7.1           2.6      1.6      2.9     0         0.1737263947539306   6536 0.4947011945070552 3.443049E-4 53.3140747 -27.7566864 0.5800755674196959   M       12      2.495   2.331 2.615 -25.96 3.65558006E11 m   14     15     26.09311279378388  25.973824213423132 999.0              24.62508211342313  23.807452513423133 23.055724413423132 21.89177371342313  21.811596013423134 0.0                21.1145502         21.128241721334657 20.67979121342313  0.0                20.16254           20.155605612195703 19.65110569408968  19.540667405168453 19.47047468190389  19.755234609254238 0.044961   0.224723  0.0        0.0509876  0.0293208  0.0305347  0.0229062  0.0302565  0.0521852 0.012534   0.0094528  0.0332329  0.0376336 0.00830869 0.00631302 0.00326285  0.00410685  0.0155785   0.00840333  32.1631775 0.7619209     43.597332  0.3848343     34.9471245 0.3148479     53.3140755 -27.7566872 31.637080013751984 41.41000658273697   35.42591631412506  -1.2648587220304655 -2.077765941011201  -0.3469318056554145 0.5765994638179649    ""       ""          -99.0    -99.0       10.94941 2.59927     4.537767843635658  5.743181117009149  6.115041893836189  6.40923E12   5.4915094E12 7.5695134E12 9.824563781849931E8  5.1001454378367245E7 32   56       0.014974069   2.6923 1     
  ALESS007.2  "ALESS J033315.01-274530.6" 2            "  X9fe" "  MS3" "LESS 7" LESSJ033315.6-274523 2          0.49604129 1.0431479    90.713676   0.30640683 0.30331081        53.312522 0.11022362  -27.758499 0.11346496  4.5351265    1.3895937     0.30641189     1.0936136    1.3895937 0.30641189 3.5488252      0.78253252      2       10.060356  2.5538582 03:33:15.55 -27:45:23.6 9.4   1.2    9.2           1.2            7.9  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       13      99.0    99.0  99.0  99.0   ""            s   0      15     999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0         0.0         0.0         0.0         1.5336989  0.1456514     0.0        0.0           0.0        0.0           53.3125229 -27.7584991 16.671909019351006 29.77828122675419   35.65249964594841  -1.2720588451314265 -0.9264470154140548 2.566353693305863   0.0028896486806502656 ""       ""          ""       ""          ""       ""          3.744466781616211  5.456300258636475  5.971633434295654  0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           -99.0  4     
  ALESS009.1  "ALESS J033211.34-275211.9" 1            "  X95c" "  MS1" "LESS 9" LESSJ033211.3-275210 1          0.47229871 1.2629499    87.158112   0.45868909 0.45868912        53.047244 0.029066199 -27.869981 0.028784623 18.602927    8.5329596     0.45869544     8.5594664    8.5329596 0.45869544 8.753612       0.47055677      1       1.660084   1.0258588 03:32:11.29 -27:52:10.4 9.4   1.2    9.2           1.2            7.7  03:32:11.3762 -27:52:12.130 34.8      34.8       7.1           3.4      1.6      8.5     0         0.5370992889367602   ""   ""                 ""          ""         ""          ""                   M       14      4.5     2.167 5.039 -25.98 3.72353991E11 m   5      14     999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              0.0                0.0                23.309540000000002 23.5696056121957   21.75910569408968  21.348667405168452 21.02647468190389  20.850234609254237 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.141693   0.1378     0.022539    0.0215385   0.0638574   0.0228848   14.4971628 0.6312428     17.4287567 0.649025      26.603569  0.664567      53.047245  -27.8699818 21.643031388521194 28.857702389359474  33.21051970124245  -0.3054593241087438 -0.5121094335741566 -2.3243084960506883 0.004292122341520535  -99.0    -99.0       -99.0    -99.0       -99.0    -99.0       2.780061350540206  3.6627671741522163 5.147813662881084  8.3948837E12 4.9188155E12 1.550619E13  1.1950546288199286E9 6.4241029430028945E7 32   145      0.0032692412  -99.0  4     
  ALESS010.1  "ALESS J033219.06-275214.8" 1            "  Xf0b" "  MS5" "LESS 10" LESSJ033219.0-275219 1          0.49683436 1.7000812    98.888336   0.41344342 0.41344333        53.079418 0.081075454 -27.870781 0.047957086 10.412425    4.3049488     0.41344784     3.9809918    4.3049488 0.41344784 5.24527        0.50375642      1       4.618006   1.218428  03:32:19.02 -27:52:19.4 9.3   1.2    9.1           1.2            7.6  03:32:19.0810 -27:52:15.683 48.9      98.7       6.3           4.6      1.9      166.4   0         0.9135279691634505   5301 0.1337498224201062 2.766195E-4 53.0792321 -27.8708423 0.6314293000796786   M       15      2.02    1.926 2.106 -23.57 4.0453501E10  m   12     13     25.57611279378388  25.796824213423132 0.0                25.28208211342313  25.353452513423132 24.768724413423133 24.357773713423132 999.0              0.0                0.0                23.698241721334657 0.0                0.0                0.0                22.738605612195702 21.82110569408968  21.394667405168452 21.28247468190389  21.061234609254235 0.0331461  0.19375   0.242851   0.0916319  0.166912   0.140511   0.203946   0.0        0.0       0.201755   0.0968156  0.0        0.0       0.111166   0.0662792  0.0278491   0.0264611   0.0852235   0.0387316   21.6140289 0.76299       19.0058842 0.8161917     8.9983959  0.767498      53.0792313 -27.870842  24.977950379252434 31.129388138651848  36.6172157227993   -0.9856587465852471 2.6122994269936735  5.3796353353635205  0.6334400855513297    -99.0    -99.0       -99.0    -99.0       -99.0    -99.0       3.5793841136932576 3.8738808262760225 6.014333248138428  3.0543158E12 2.7351691E12 3.179047E12  2.6085846635432717E8 2.505288138405579E7  38   105      6.5253892     0.7616 1     
  ALESS011.1  "ALESS J033213.85-275600.3" 1            "  X9fe" "  MS3" "LESS 11" LESSJ033213.6-275602 1          0.49537164 1.044357     91.916428   0.34612495 0.34612486        53.057688 0.028299345 -27.933403 0.028243389 17.921949    6.2032338     0.34613042     5.7919588    6.2032338 0.34613042 7.288936       0.40671085      1       4.1725624  1.175022  03:32:13.58 -27:56:02.5 9.2   1.2    9.1           1.2            7.6  03:32:13.8466 -27:56:00.258 55.4      55.4       6.9           3.3      1.6      167.5   0         0.020893320586887875 4694 0.1081641159889825 2.106068E-4 53.0576928 -27.9334912 0.3178868100015367   M       16      2.825   2.323 4.706 -24.95 1.44196993E11 m   6      15     28.05511279378388  999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                999.0              999.0              0.0                23.43054           23.033605612195704 21.784105694089682 21.255667405168452 20.89147468190389  20.752234609254234 0.248851   0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.157242   0.0861693  0.0230584   0.0197864   0.0565821   0.0209286   15.1207972 0.6389832     23.03582   0.3621845     23.824522  0.2466888     53.0576935 -27.9334908 15.341907739639282 20.228974521160126  20.953649654984474 -0.6007942204042608 -1.7128364987485671 -2.9689112442825634 0.3165637007483407    -99.0    -99.0       -99.0    -99.0       11.27431 2.98916     2.8549307870011873 4.225887700962947  4.745475031829587  7.871725E12  5.9553638E12 8.6188407E12 6.834819567555739E8  3.813718869142529E7  33   67       0.0029573839  2.6832 2     
  ALESS013.1  "ALESS J033248.99-274251.8" 1            "  X95c" "  MS1" "LESS 13" LESSJ033249.2-274246 1          0.48983707 1.180665     91.066162   0.41586268 0.41586274        53.204132 0.035865292 -27.714389 0.042313487 13.667373    5.6837505     0.41586859     5.5380411    5.6837505 0.41586859 8.0133161      0.58631823      1       6.0892322  1.4098642 03:32:49.23 -27:42:46.6 8.9   1.2    8.8           1.2            7.2  03:32:48.9799 -27:42:52.196 24.8      24.8       6.3           2.3      1.2      179.9   0         0.42540473230717935  ""   ""                 ""          ""         ""          ""                   M       17      3.25    2.791 3.892 -25.05 1.58109008E11 m   8      15     999.0              999.0              999.0              999.0              26.090452513423134 25.354724413423135 999.0              999.0              0.0                24.295550199999997 24.108241721334657 999.0              0.0                22.501540000000002 22.539605612195707 21.78210569408968  21.50666740516845  21.29747468190389  21.142234609254235 0.0        0.0       0.0        0.0        0.219582   0.230944   0.0        0.0        0.0       0.21359    0.138503   0.0        0.205398  0.0696298  0.0554577  0.0230165   0.024874    0.0812987   0.0298503   8.0929413  0.4792495     11.7680559 0.4255667     11.7275419 0.3478894     53.2041321 -27.7143898 7.141685578972101  15.9580297768116    18.19821633398533  -0.243066739078771  -0.6089323871422062 0.511735782944794   0.0028975799316612524 -99.0    -99.0       -99.0    -99.0       4.36     1.02        1.9020673066316396 2.885070552463556  2.9008113593184555 5.4292906E12 3.7030296E12 7.6965358E12 7.849915625803374E8  5.743625457843073E7  24   147      0.0033812928  -99.0  4     
  ALESS014.1  "ALESS J033152.49-280319.1" 1            "  Xf0b" "  MS5" "LESS 14" LESSJ033152.6-280320 1          0.46902954 1.7941123    100.36587   0.49778739 0.49778748        52.968716 0.033934829 -28.0553   0.058488791 14.253125    7.0950256     0.49779235     7.0758061    7.0950256 0.49779235 7.4718057      0.52422752      1       2.3633508  1.0531048 03:31:52.64 -28:03:20.4 9.5   1.3    9.3           1.3            7.2  03:31:52.4856 -28:03:18.947 91.2      91.2       8.1           2.8      1.9      178.1   0         0.15656308934004734  3593 0.0673465111652847 1.73304E-4  52.9685101 -28.0550702 1.0546526067903492   M       18      4.465   3.586 7.0   -26.13 4.27518984E11 m   6      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                23.997241721334657 0.0                0.0                22.98254           23.1476056121957   22.14410569408968  21.496667405168452 21.15647468190389  20.743234609254234 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.125792   0.0        0.0       0.162582   0.0953017  0.0319916   0.0246486   0.0717171   0.0207575   21.3494911 0.5875196     27.6302509 0.3479986     29.9851665 0.2551785     52.9685097 -28.0550709 18.6279509216547   22.366762161254883  25.695988908410072 -1.1515131804128882 -2.079360267281237  -3.0305870073639323 1.0534672024684233    ""       ""          -99.0    -99.0       9.64977  2.98916     3.5194288184324263 4.644667008694061  5.532792703586399  9.3636505E12 9.033412E12  1.0005967E13 1.3775171270575244E9 9.664763997742753E7  33   72       0.0020033128  -99.0  4     
  ALESS015.1  "ALESS J033333.37-275929.6" 1            "  X9fe" "  MS3" "LESS 15" LESSJ033333.4-275930 1          0.49464423 1.0461724    89.21051    0.36476859 0.36476859        53.389034 0.020919527 -27.991547 0.020191777 24.638868    8.9874853     0.36477482     8.2173719    8.9874853 0.36477482 9.0119472      0.36576765      1       0.5416691  1.0027218 03:33:33.36 -27:59:30.1 9.1   1.3    8.9           1.3            7.0  03:33:33.3816 -27:59:30.340 32.1      32.1       9.7           2.6      1.3      161.5   0         0.7910893395015008   4188 0.1860874496619035 2.596689E-4 53.3890609 -27.9915043 0.17590347495680023  M       19      1.925   1.599 2.542 -23.94 5.68796E10    m   4      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                0.0                999.0              0.0                0.0                21.53510569408968  20.926667405168452 20.72347468190389  20.644234609254234 0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0183726   0.0146486   0.0486495   0.0189642   12.6193905 0.7283111     23.5729046 0.4518738     21.1135979 0.4462175     53.389061  -27.9915047 17.35256239771843  23.63010309636593   25.89905448257923  -0.4724647913161226 -1.4535779324264182 -0.4228846486907065 0.1748023434705064    ""       ""          ""       ""          ""       ""          2.577944146419819  4.286593940991215  4.386627362615868  1.2834958E12 1.1329485E12 4.0296188E12 3.071332749753348E9  1.2465609676955499E8 19   0        2.9028451     -99.0  4     
  ALESS015.2  "ALESS J033334.05-275930.2" 2            "  X9fe" "  MS3" "LESS 15" LESSJ033333.4-275930 2          0.49464423 1.0461724    89.21051    0.36476859 0.35887447        53.391876 0.10661358  -27.991724 0.10297187  4.8355331    1.7638506     0.36477508     1.5635513    1.7638506 0.36477508 3.8262395      0.79128971      2       9.1428442  2.1692537 03:33:33.36 -27:59:30.1 9.1   1.3    8.9           1.3            7.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       20      0.72    0.0   1.366 -19.05 ""            s   1      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                0.0                999.0              0.0                0.0                23.61710569408968  999.0              999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.119282    0.0         0.0         0.0         0.2318147  0.0366194     0.0        0.0           0.0        0.0           53.3918762 -27.991724  12.953933328390121 19.81368474662304   25.89905448257923  0.0702722625874135  0.2752110233767459  -0.3054048195214977 6.357710712694496E-4  ""       ""          ""       ""          ""       ""          3.0463733673095703 4.657700061798096  5.310966968536377  0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           -99.0  4     
  ALESS015.3  "ALESS J033333.59-275935.4" 1            "  X9fe" "  MS3" "LESS 15" LESSJ033333.4-275930 3          0.49464423 1.0461724    89.21051    0.36476859 0.35887447        53.389976 0.13716126  -27.993176 0.13276834  3.7579092    1.3707673     0.36477327     1.2754225    1.3707673 0.36477327 1.9506993      0.51909832      1       6.1713233  1.4230711 03:33:33.36 -27:59:30.1 9.1   1.3    8.9           1.3            7.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   M       21      -3.15   2.5   3.8   -19.73 ""            m   2      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                0.0                999.0              0.0                0.0                22.758105694089682 22.929667405168452 999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.226023   0.188232   0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0557009   0.0895167   0.0         0.0         0.7327467  0.1333707     0.0        0.0           0.0        0.0           53.3899765 -27.9931755 15.067795291543007 23.63010309636593   26.36377327144146  -1.0894726243183908 -0.7724362413894666 1.5521807511500487  0.002401293903244217  ""       ""          ""       ""          ""       ""          3.378533363342285  5.110133647918701  5.310966968536377  3.8396589E11 7.2426455E10 5.7484149E11 4.2470269046616846E8 1.130171385822859E8  19   105      2.0226049     3.4252 3     
  ALESS015.6  "ALESS J033333.17-275942.2" 2            "  X9fe" "  MS3" "LESS 15" LESSJ033333.4-275930 6          0.49464423 1.0461724    89.21051    0.36476859 0.34744084        53.388192 0.1270005   -27.995048 0.12857954  4.0586534    1.4804693     0.36477498     1.0758668    1.4804693 0.36477498 6.0715122      1.4959687       2       12.342556  4.1010727 03:33:33.36 -27:59:30.1 9.1   1.3    8.9           1.3            7.0  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       22      99.0    99.0  99.0  99.0   ""            s   0      13     0.0                999.0              999.0              999.0              999.0              999.0              999.0              999.0              999.0              0.0                0.0                0.0                999.0              0.0                0.0                999.0              999.0              999.0              999.0              0.0        0.0       0.0        0.0        0.0        0.0        0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.0         0.0         0.0         0.0         0.1549224  0.0151849     0.0        0.0           0.0        0.0           53.3881912 -27.9950485 1.608740072697401  19.21878010034561   25.04326030611992  -2.029954782460553  2.2916464201563143  4.761455656359527   0.003115586457224703  ""       ""          ""       ""          ""       ""          2.3333332538604736 4.5211334228515625 5.225033283233643  0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           -99.0  4     
  ALESS017.1  "ALESS J033207.30-275120.8" 1            "  X95c" "  MS1" "LESS 17" LESSJ033207.6-275123 1          0.4910365  1.2105832    89.686829   0.3827343  0.38273436        53.03041  0.03233174  -27.855765 0.026935692 18.33054     7.0157265     0.38273903     6.3423729    7.0157265 0.38273903 8.4433663      0.46062312      1       4.471521   1.2034914 03:32:07.59 -27:51:23.0 7.8   1.2    7.6           1.3            6.4  03:32:07.3099 -27:51:20.851 90.0      122.2      7.0           3.1      1.9      177.9   0         0.18074528122648204  5455 0.1948601192995742 2.467066E-4 53.0303972 -27.8557902 0.09944803088414454  M       23      1.505   1.434 1.601 -24.46 9.1823997E10  m   15     15     24.83911279378388  24.80382421342313  25.02399921342313  24.200082113423132 24.138452513423132 23.715724413423132 22.997773713423133 22.828596013423134 0.0                21.8095502         21.695241721334657 21.14079121342313  0.0                20.70454           20.771605612195707 19.982105694089682 19.772667405168452 19.960474681903886 20.347234609254237 0.0143675  0.0818274 0.213508   0.0347326  0.0395833  0.0554346  0.0622908  0.0755923  0.068525  0.0236516  0.0158881  0.0504093  0.0741002 0.0136541  0.011109   0.00442349  0.00508292  0.0243648   0.0144557   23.5978928 0.8130579     32.5768967 0.4319191     27.5669594 0.3136053     53.0303955 -27.8557911 22.085649892687798 32.364338636398315  26.763729751110077 -0.6875270686649323 -1.2081593607302379 -1.6394517276188971 0.10468253791521208   -99.0    -99.0       3.94652  1.09265     -99.0    -99.0       3.783914855011117  5.0441391065068535 5.236830511209063  1.6346837E12 1.5392299E12 2.0997668E12 2.262467463974548E9  1.2342764545871283E8 19   23       0.44007292    1.5397 1     
  ALESS017.2  "ALESS J033208.26-275119.7" 2            "  X95c" "  MS1" "LESS 17" LESSJ033207.6-275123 2          0.4910365  1.2105832    89.686829   0.3827343  0.38124365        53.034437 0.14096435  -27.85547  0.11756861  4.2064178    1.6099404     0.38273979     1.4439791    1.6099404 0.38273979 3.7415013      0.88948726      2       9.5409537  2.324     03:32:07.59 -27:51:23.0 7.8   1.2    7.6           1.3            6.4  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       24      2.1     0.746 2.716 -20.76 3.0405801E9   s   6      15     25.93511279378388  26.116824213423133 999.0              25.77408211342313  25.709452513423134 25.378724413423132 999.0              999.0              0.0                0.0                999.0              999.0              0.0                0.0                999.0              24.42910569408968  999.0              999.0              999.0              0.0389798  0.252929  0.0        0.140871   0.159091   0.235584   0.0        0.0        0.0       0.0        0.0        0.0        0.0       0.0        0.0        0.238199    0.0         0.0         0.0         0.7351718  0.1145648     0.0        0.0           0.0        0.0           53.0344353 -27.8554707 3.9054900407791138 20.122002810239792  17.09982566535473  -0.625121898932095  -1.334218722460622  -3.6209752415377006 0.005968912009016017  ""       ""          ""       ""          ""       ""          2.3333332538604736 4.657700061798096  4.473966598510742  0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           2.4431 3     
  ALESS017.3  "ALESS J033207.37-275133.9" 2            "  X95c" "  MS1" "LESS 17" LESSJ033207.6-275123 3          0.4910365  1.2105832    89.686829   0.3827343  0.38124365        53.030718 0.15142817  -27.859423 0.22267337  4.0971672    1.5681264     0.38274084     1.2562367    1.5681264 0.38274084 5.1162172      1.248742        2       11.298223  3.2626306 03:32:07.59 -27:51:23.0 7.8   1.2    7.6           1.3            6.4  ""            ""            ""        ""         ""            ""       ""       ""      ""        ""                   ""   ""                 ""          ""         ""          ""                   S       25      2.575   2.328 2.718 -21.97 9.2673403E9   s   6      15     26.03711279378388  999.0              999.0              25.799082113423133 26.052452513423134 999.0              999.0              999.0              0.0                0.0                999.0              999.0              0.0                0.0                24.303605612195703 23.59610569408968  23.50766740516845  999.0              999.0              0.0427447  0.0       0.0        0.143944   0.212723   0.0        0.0        0.0        0.0       0.172226   0.0        0.0        0.0       0.0        0.256134   0.117116    0.148297    0.0         0.0         6.6769691  0.4721265     0.0        0.0           0.0        0.0           53.0307198 -27.8594227 9.859580546617508  23.323532193899155  25.185702368617058 -0.3415278799066638 3.3318766191650013  0.970954309498577   0.0058298573422221585 ""       ""          ""       ""          ""       ""          2.6492133140563965 5.012833118438721  5.225033283233643  0.0          0.0          0.0          0.0                  0.0                  19   0        0.0           -99.0  4     
  ALESS018.1  "ALESS J033204.88-274647.7" 1            "  Xf0b" "  MS5" "LESS 18" LESSJ033205.1-274652 1          0.46924439 1.8710957    101.15884   0.41121709 0.41121703        53.020343 0.08025303  -27.779927 0.093660124 8.1462246    3.3498668     0.41122212     3.2813048    3.3498668 0.41122212 4.3821504      0.53794292      1       5.3848262  1.3081566 03:32:05.12 -27:46:52.1 7.7   1.2    7.5           1.2            6.3  03:32:04.9022 -27:46:47.456 72.4      129.4      6.9           3.6      2.1      5.6     0         0.38559066001724074  6369 1.0204206588653657 4.850789E-4 53.0208535 -27.7795939 2.02034993248508     M       26      2.045   1.987 2.149 -25.33 2.04624003E11 m   14     15     25.53711279378388  25.624824213423132 999.0              25.238082113423133 25.05645251342313  24.989724413423133 24.31077371342313  24.147596013423133 0.0                22.4865502         22.642241721334656 21.65779121342313  0.0                21.152540000000002 21.131605612195703 20.008105694089682 19.683667405168453 19.606474681903887 20.277234609254236 0.0271653  0.167436  0.0        0.0881364  0.090057   0.169863   0.19604    0.236155   0.19765   0.0437146  0.0376275  0.0800433  0.0829522 0.0205625  0.0154457  0.00453047  0.00468375  0.0176405   0.0135587   41.6956711 0.9153671     40.9634781 0.474678      32.2364349 0.4703407     53.0208549 -27.7795944 35.841599106788635 42.35859960317612   36.90849989652634  -1.6398376516958109 -1.6293174624454143 -3.8730139843481663 2.022874417509488     1.37755  0.31621     4.8895   1.24732     17.54504 2.97291     5.304239641964926  5.6007945370856405 5.814558230626143  5.3849416E12 4.6267525E12 6.2304572E12 6.106615085770117E8  7.49634323494517E7   33   66       0.0049722204  2.252  0     
